DATE,HOUR,DAY_NAME,TIME_OF_DAY,CASUAL_USERS,REGISTERED_USERS,TOTAL_RENTALS,CASUAL_PERCENTAGE
2012-10-28,13,Sunday,Mid-Day,75,316,391,19.18
2012-10-28,14,Sunday,Mid-Day,98,304,402,24.38
2012-10-28,15,Sunday,Mid-Day,76,225,301,25.25
2012-10-28,16,Sunday,Evening Rush,42,251,293,14.33
2012-10-28,17,Sunday,Evening Rush,37,188,225,16.44
2012-10-28,18,Sunday,Evening Rush,18,136,154,11.69
2012-10-28,19,Sunday,Evening Rush,7,47,54,12.96
2012-10-28,20,Sunday,Night,4,51,55,7.27
2012-10-28,21,Sunday,Night,2,44,46,4.35
2012-10-28,22,Sunday,Night,2,35,37,5.41
2012-10-28,23,Sunday,Night,2,12,14,14.29
2012-10-29,0,Monday,Early Morning,2,20,22,9.09
2012-10-30,13,Tuesday,Mid-Day,11,105,116,9.48
2012-10-30,14,Tuesday,Mid-Day,8,118,126,6.35
2012-10-30,15,Tuesday,Mid-Day,10,114,124,8.06
2012-10-30,16,Tuesday,Evening Rush,15,83,98,15.31
2012-10-30,17,Tuesday,Evening Rush,19,105,124,15.32
2012-10-30,18,Tuesday,Evening Rush,4,139,143,2.8
2012-10-30,19,Tuesday,Evening Rush,6,109,115,5.22
2012-10-30,20,Tuesday,Night,5,76,81,6.17
2012-10-30,21,Tuesday,Night,4,60,64,6.25
2012-10-30,22,Tuesday,Night,2,64,66,3.03
2012-10-30,23,Tuesday,Night,3,36,39,7.69
2012-10-31,0,Wednesday,Early Morning,0,16,16,0.0
2012-10-31,1,Wednesday,Early Morning,0,8,8,0.0
2012-10-31,2,Wednesday,Early Morning,0,7,7,0.0
2012-10-31,3,Wednesday,Early Morning,0,3,3,0.0
2012-10-31,4,Wednesday,Early Morning,0,5,5,0.0
2012-10-31,5,Wednesday,Early Morning,0,24,24,0.0
2012-10-31,6,Wednesday,Morning Rush,0,116,116,0.0
2012-10-31,7,Wednesday,Morning Rush,3,334,337,0.89
2012-10-31,8,Wednesday,Morning Rush,6,615,621,0.97
2012-10-31,9,Wednesday,Morning Rush,17,280,297,5.72
2012-10-31,10,Wednesday,Mid-Day,21,147,168,12.5
2012-10-31,11,Wednesday,Mid-Day,37,152,189,19.58
2012-10-31,12,Wednesday,Mid-Day,44,197,241,18.26
2012-10-31,13,Wednesday,Mid-Day,22,191,213,10.33
2012-10-31,14,Wednesday,Mid-Day,45,179,224,20.09
2012-10-31,15,Wednesday,Mid-Day,33,197,230,14.35
2012-10-31,16,Wednesday,Evening Rush,51,373,424,12.03
2012-10-31,17,Wednesday,Evening Rush,39,684,723,5.39
2012-10-31,18,Wednesday,Evening Rush,28,556,584,4.79
2012-10-31,19,Wednesday,Evening Rush,27,383,410,6.59
2012-10-31,20,Wednesday,Night,9,259,268,3.36
2012-10-31,21,Wednesday,Night,12,180,192,6.25
2012-10-31,22,Wednesday,Night,18,147,165,10.91
2012-10-31,23,Wednesday,Night,7,94,101,6.93
2012-11-01,0,Thursday,Early Morning,8,52,60,13.33
2012-11-01,1,Thursday,Early Morning,8,22,30,26.67
2012-11-01,2,Thursday,Early Morning,10,10,20,50.0
2012-11-01,3,Thursday,Early Morning,5,10,15,33.33
2012-11-01,4,Thursday,Early Morning,2,8,10,20.0
2012-11-01,5,Thursday,Early Morning,1,39,40,2.5
2012-11-01,6,Thursday,Morning Rush,2,146,148,1.35
2012-11-01,7,Thursday,Morning Rush,6,414,420,1.43
2012-11-01,8,Thursday,Morning Rush,12,668,680,1.76
2012-11-01,9,Thursday,Morning Rush,21,310,331,6.34
2012-11-01,10,Thursday,Mid-Day,13,133,146,8.9
2012-11-01,11,Thursday,Mid-Day,14,156,170,8.24
2012-11-01,12,Thursday,Mid-Day,23,198,221,10.41
2012-11-01,13,Thursday,Mid-Day,49,199,248,19.76
2012-11-01,14,Thursday,Mid-Day,31,154,185,16.76
2012-11-01,15,Thursday,Mid-Day,35,179,214,16.36
2012-11-01,16,Thursday,Evening Rush,31,313,344,9.01
2012-11-01,17,Thursday,Evening Rush,37,652,689,5.37
2012-11-01,18,Thursday,Evening Rush,50,628,678,7.37
2012-11-01,19,Thursday,Evening Rush,28,424,452,6.19
2012-11-01,20,Thursday,Night,16,280,296,5.41
2012-11-01,21,Thursday,Night,29,238,267,10.86
2012-11-01,22,Thursday,Night,27,175,202,13.37
2012-11-01,23,Thursday,Night,8,112,120,6.67
2012-11-02,0,Friday,Early Morning,10,40,50,20.0
2012-11-02,1,Friday,Early Morning,5,19,24,20.83
2012-11-02,2,Friday,Early Morning,3,7,10,30.0
2012-11-02,3,Friday,Early Morning,0,3,3,0.0
2012-11-02,4,Friday,Early Morning,1,6,7,14.29
2012-11-02,5,Friday,Early Morning,1,25,26,3.85
2012-11-02,6,Friday,Morning Rush,2,120,122,1.64
2012-11-02,7,Friday,Morning Rush,8,349,357,2.24
2012-11-02,8,Friday,Morning Rush,31,656,687,4.51
2012-11-02,9,Friday,Morning Rush,27,355,382,7.07
2012-11-02,10,Friday,Mid-Day,21,183,204,10.29
2012-11-02,11,Friday,Mid-Day,42,179,221,19.0
2012-11-02,12,Friday,Mid-Day,52,240,292,17.81
2012-11-02,13,Friday,Mid-Day,64,230,294,21.77
2012-11-02,14,Friday,Mid-Day,63,199,262,24.05
2012-11-02,15,Friday,Mid-Day,51,255,306,16.67
2012-11-02,16,Friday,Evening Rush,48,373,421,11.4
2012-11-02,17,Friday,Evening Rush,57,581,638,8.93
2012-11-02,18,Friday,Evening Rush,32,490,522,6.13
2012-11-02,19,Friday,Evening Rush,38,336,374,10.16
2012-11-02,20,Friday,Night,14,207,221,6.33
2012-11-02,21,Friday,Night,23,133,156,14.74
2012-11-02,22,Friday,Night,14,135,149,9.4
2012-11-02,23,Friday,Night,11,108,119,9.24
2012-11-03,0,Saturday,Early Morning,9,99,108,8.33
2012-11-03,1,Saturday,Early Morning,6,83,89,6.74
2012-11-03,2,Saturday,Early Morning,10,36,46,21.74
2012-11-03,3,Saturday,Early Morning,6,22,28,21.43
2012-11-03,4,Saturday,Early Morning,8,8,16,50.0
2012-11-03,5,Saturday,Early Morning,1,8,9,11.11
2012-11-03,6,Saturday,Morning Rush,4,17,21,19.05
2012-11-03,7,Saturday,Morning Rush,1,58,59,1.69
2012-11-03,8,Saturday,Morning Rush,10,132,142,7.04
2012-11-03,9,Saturday,Morning Rush,31,188,219,14.16
2012-11-03,10,Saturday,Mid-Day,68,260,328,20.73
2012-11-03,11,Saturday,Mid-Day,56,284,340,16.47
2012-11-03,12,Saturday,Mid-Day,74,320,394,18.78
2012-11-03,13,Saturday,Mid-Day,110,339,449,24.5
2012-11-03,14,Saturday,Mid-Day,136,319,455,29.89
2012-11-03,15,Saturday,Mid-Day,117,331,448,26.12
2012-11-03,16,Saturday,Evening Rush,108,292,400,27.0
2012-11-03,17,Saturday,Evening Rush,112,298,410,27.32
2012-11-03,18,Saturday,Evening Rush,58,239,297,19.53
2012-11-03,19,Saturday,Evening Rush,22,217,239,9.21
2012-11-03,20,Saturday,Night,23,158,181,12.71
2012-11-03,21,Saturday,Night,31,135,166,18.67
2012-11-03,22,Saturday,Night,13,133,146,8.9
2012-11-03,23,Saturday,Night,15,133,148,10.14
2012-11-04,0,Sunday,Early Morning,5,97,102,4.9
2012-11-04,1,Sunday,Early Morning,26,139,165,15.76
2012-11-04,2,Sunday,Early Morning,6,31,37,16.22
2012-11-04,3,Sunday,Early Morning,1,10,11,9.09
2012-11-04,4,Sunday,Early Morning,2,7,9,22.22
2012-11-04,5,Sunday,Early Morning,0,5,5,0.0
2012-11-04,6,Sunday,Morning Rush,2,14,16,12.5
2012-11-04,7,Sunday,Morning Rush,11,39,50,22.0
2012-11-04,8,Sunday,Morning Rush,34,115,149,22.82
2012-11-04,9,Sunday,Morning Rush,56,161,217,25.81
2012-11-04,10,Sunday,Mid-Day,73,287,360,20.28
2012-11-04,11,Sunday,Mid-Day,134,311,445,30.11
2012-11-04,12,Sunday,Mid-Day,150,354,504,29.76
2012-11-04,13,Sunday,Mid-Day,122,371,493,24.75
2012-11-04,14,Sunday,Mid-Day,149,360,509,29.27
2012-11-04,15,Sunday,Mid-Day,149,300,449,33.18
2012-11-04,16,Sunday,Evening Rush,119,316,435,27.36
2012-11-04,17,Sunday,Evening Rush,57,270,327,17.43
2012-11-04,18,Sunday,Evening Rush,31,206,237,13.08
2012-11-04,19,Sunday,Evening Rush,24,203,227,10.57
2012-11-04,20,Sunday,Night,7,134,141,4.96
2012-11-04,21,Sunday,Night,16,71,87,18.39
2012-11-04,22,Sunday,Night,15,64,79,18.99
2012-11-04,23,Sunday,Night,12,41,53,22.64
2012-11-05,0,Monday,Early Morning,3,20,23,13.04
2012-11-05,1,Monday,Early Morning,0,8,8,0.0
2012-11-05,2,Monday,Early Morning,2,4,6,33.33
2012-11-05,3,Monday,Early Morning,1,3,4,25.0
2012-11-05,4,Monday,Early Morning,5,11,16,31.25
2012-11-05,5,Monday,Early Morning,1,38,39,2.56
2012-11-05,6,Monday,Morning Rush,4,135,139,2.88
2012-11-05,7,Monday,Morning Rush,8,453,461,1.74
2012-11-05,8,Monday,Morning Rush,19,629,648,2.93
2012-11-05,9,Monday,Morning Rush,18,239,257,7.0
2012-11-05,10,Monday,Mid-Day,30,112,142,21.13
2012-11-05,11,Monday,Mid-Day,31,119,150,20.67
2012-11-05,12,Monday,Mid-Day,38,206,244,15.57
2012-11-05,13,Monday,Mid-Day,39,183,222,17.57
2012-11-05,14,Monday,Mid-Day,31,165,196,15.82
2012-11-05,15,Monday,Mid-Day,24,207,231,10.39
2012-11-05,16,Monday,Evening Rush,35,325,360,9.72
2012-11-05,17,Monday,Evening Rush,34,604,638,5.33
2012-11-05,18,Monday,Evening Rush,19,523,542,3.51
2012-11-05,19,Monday,Evening Rush,11,361,372,2.96
2012-11-05,20,Monday,Night,13,228,241,5.39
2012-11-05,21,Monday,Night,8,144,152,5.26
2012-11-05,22,Monday,Night,4,111,115,3.48
2012-11-05,23,Monday,Night,0,53,53,0.0
2012-11-06,0,Tuesday,Early Morning,1,18,19,5.26
2012-11-06,1,Tuesday,Early Morning,0,8,8,0.0
2012-11-06,2,Tuesday,Early Morning,0,2,2,0.0
2012-11-06,3,Tuesday,Early Morning,0,4,4,0.0
2012-11-06,4,Tuesday,Early Morning,0,7,7,0.0
2012-11-06,5,Tuesday,Early Morning,1,40,41,2.44
2012-11-06,6,Tuesday,Morning Rush,6,143,149,4.03
2012-11-06,7,Tuesday,Morning Rush,9,378,387,2.33
2012-11-06,8,Tuesday,Morning Rush,20,568,588,3.4
2012-11-06,9,Tuesday,Morning Rush,25,338,363,6.89
2012-11-06,10,Tuesday,Mid-Day,41,189,230,17.83
2012-11-06,11,Tuesday,Mid-Day,39,177,216,18.06
2012-11-06,12,Tuesday,Mid-Day,31,217,248,12.5
2012-11-06,13,Tuesday,Mid-Day,46,232,278,16.55
2012-11-06,14,Tuesday,Mid-Day,44,196,240,18.33
2012-11-06,15,Tuesday,Mid-Day,45,227,272,16.54
2012-11-06,16,Tuesday,Evening Rush,33,369,402,8.21
2012-11-06,17,Tuesday,Evening Rush,30,597,627,4.78
2012-11-06,18,Tuesday,Evening Rush,20,477,497,4.02
2012-11-06,19,Tuesday,Evening Rush,15,356,371,4.04
2012-11-06,20,Tuesday,Night,10,218,228,4.39
2012-11-06,21,Tuesday,Night,14,137,151,9.27
2012-11-06,22,Tuesday,Night,17,136,153,11.11
2012-11-06,23,Tuesday,Night,19,186,205,9.27
2012-11-07,0,Wednesday,Early Morning,49,234,283,17.31
2012-11-07,1,Wednesday,Early Morning,6,86,92,6.52
2012-11-07,2,Wednesday,Early Morning,6,68,74,8.11
2012-11-07,3,Wednesday,Early Morning,2,9,11,18.18
2012-11-07,4,Wednesday,Early Morning,0,9,9,0.0
2012-11-07,5,Wednesday,Early Morning,0,27,27,0.0
2012-11-07,6,Wednesday,Morning Rush,3,115,118,2.54
2012-11-07,7,Wednesday,Morning Rush,5,314,319,1.57
2012-11-07,8,Wednesday,Morning Rush,18,583,601,3.0
2012-11-07,9,Wednesday,Morning Rush,17,351,368,4.62
2012-11-07,10,Wednesday,Mid-Day,27,151,178,15.17
2012-11-07,11,Wednesday,Mid-Day,15,132,147,10.2
2012-11-07,12,Wednesday,Mid-Day,24,188,212,11.32
2012-11-07,13,Wednesday,Mid-Day,23,158,181,12.71
2012-11-07,14,Wednesday,Mid-Day,19,142,161,11.8
2012-11-07,15,Wednesday,Mid-Day,20,178,198,10.1
2012-11-07,16,Wednesday,Evening Rush,23,250,273,8.42
2012-11-07,17,Wednesday,Evening Rush,16,501,517,3.09
2012-11-07,18,Wednesday,Evening Rush,17,448,465,3.66
2012-11-07,19,Wednesday,Evening Rush,17,302,319,5.33
2012-11-07,20,Wednesday,Night,7,249,256,2.73
2012-11-07,21,Wednesday,Night,5,121,126,3.97
2012-11-07,22,Wednesday,Night,4,56,60,6.67
2012-11-07,23,Wednesday,Night,3,37,40,7.5
2012-11-08,0,Thursday,Early Morning,1,14,15,6.67
2012-11-08,1,Thursday,Early Morning,1,11,12,8.33
2012-11-08,2,Thursday,Early Morning,1,5,6,16.67
2012-11-08,4,Thursday,Early Morning,1,9,10,10.0
2012-11-08,5,Thursday,Early Morning,0,35,35,0.0
2012-11-08,6,Thursday,Morning Rush,2,122,124,1.61
2012-11-08,7,Thursday,Morning Rush,12,411,423,2.84
2012-11-08,8,Thursday,Morning Rush,16,652,668,2.4
2012-11-08,9,Thursday,Morning Rush,22,253,275,8.0
2012-11-08,10,Thursday,Mid-Day,13,148,161,8.07
2012-11-08,11,Thursday,Mid-Day,16,155,171,9.36
2012-11-08,12,Thursday,Mid-Day,33,202,235,14.04
2012-11-08,13,Thursday,Mid-Day,33,195,228,14.47
2012-11-08,14,Thursday,Mid-Day,33,149,182,18.13
2012-11-08,15,Thursday,Mid-Day,32,201,233,13.73
2012-11-08,16,Thursday,Evening Rush,18,321,339,5.31
2012-11-08,17,Thursday,Evening Rush,36,556,592,6.08
2012-11-08,18,Thursday,Evening Rush,16,491,507,3.16
2012-11-08,19,Thursday,Evening Rush,14,359,373,3.75
2012-11-08,20,Thursday,Night,10,235,245,4.08
2012-11-08,21,Thursday,Night,11,222,233,4.72
2012-11-08,22,Thursday,Night,14,147,161,8.7
2012-11-08,23,Thursday,Night,5,82,87,5.75
2012-11-09,0,Friday,Early Morning,9,46,55,16.36
2012-11-09,1,Friday,Early Morning,3,17,20,15.0
2012-11-09,2,Friday,Early Morning,1,11,12,8.33
2012-11-09,3,Friday,Early Morning,3,6,9,33.33
2012-11-09,4,Friday,Early Morning,0,14,14,0.0
2012-11-09,5,Friday,Early Morning,2,25,27,7.41
2012-11-09,6,Friday,Morning Rush,5,126,131,3.82
2012-11-09,7,Friday,Morning Rush,9,332,341,2.64
2012-11-09,8,Friday,Morning Rush,25,668,693,3.61
2012-11-09,9,Friday,Morning Rush,23,304,327,7.03
2012-11-09,10,Friday,Mid-Day,34,163,197,17.26
2012-11-09,11,Friday,Mid-Day,66,185,251,26.29
2012-11-09,12,Friday,Mid-Day,48,214,262,18.32
2012-11-09,13,Friday,Mid-Day,62,237,299,20.74
2012-11-09,14,Friday,Mid-Day,67,207,274,24.45
2012-11-09,15,Friday,Mid-Day,78,278,356,21.91
2012-11-09,16,Friday,Evening Rush,57,377,434,13.13
2012-11-09,17,Friday,Evening Rush,61,593,654,9.33
2012-11-09,18,Friday,Evening Rush,46,450,496,9.27
2012-11-09,19,Friday,Evening Rush,30,331,361,8.31
2012-11-09,20,Friday,Night,20,235,255,7.84
2012-11-09,21,Friday,Night,23,176,199,11.56
2012-11-09,22,Friday,Night,17,146,163,10.43
2012-11-09,23,Friday,Night,20,142,162,12.35
2012-11-10,0,Saturday,Early Morning,16,106,122,13.11
2012-11-10,1,Saturday,Early Morning,8,68,76,10.53
2012-11-10,2,Saturday,Early Morning,2,42,44,4.55
2012-11-10,3,Saturday,Early Morning,9,11,20,45.0
2012-11-10,4,Saturday,Early Morning,2,4,6,33.33
2012-11-10,5,Saturday,Early Morning,1,9,10,10.0
2012-11-10,6,Saturday,Morning Rush,5,11,16,31.25
2012-11-10,7,Saturday,Morning Rush,14,57,71,19.72
2012-11-10,8,Saturday,Morning Rush,16,130,146,10.96
2012-11-10,9,Saturday,Morning Rush,43,216,259,16.6
2012-11-10,10,Saturday,Mid-Day,86,264,350,24.57
2012-11-10,11,Saturday,Mid-Day,143,323,466,30.69
2012-11-10,12,Saturday,Mid-Day,258,348,606,42.57
2012-11-10,13,Saturday,Mid-Day,268,383,651,41.17
2012-11-10,14,Saturday,Mid-Day,280,347,627,44.66
2012-11-10,15,Saturday,Mid-Day,216,351,567,38.1
2012-11-10,16,Saturday,Evening Rush,227,378,605,37.52
2012-11-10,17,Saturday,Evening Rush,183,318,501,36.53
2012-11-10,18,Saturday,Evening Rush,103,256,359,28.69
2012-11-10,19,Saturday,Evening Rush,55,228,283,19.43
2012-11-10,20,Saturday,Night,39,153,192,20.31
2012-11-10,21,Saturday,Night,51,169,220,23.18
2012-11-10,22,Saturday,Night,39,154,193,20.21
2012-11-10,23,Saturday,Night,26,120,146,17.81
2012-11-11,0,Sunday,Early Morning,14,110,124,11.29
2012-11-11,1,Sunday,Early Morning,26,82,108,24.07
2012-11-11,2,Sunday,Early Morning,12,58,70,17.14
2012-11-11,3,Sunday,Early Morning,9,39,48,18.75
2012-11-11,4,Sunday,Early Morning,5,6,11,45.45
2012-11-11,5,Sunday,Early Morning,0,12,12,0.0
2012-11-11,6,Sunday,Morning Rush,3,16,19,15.79
2012-11-11,7,Sunday,Morning Rush,12,56,68,17.65
2012-11-11,8,Sunday,Morning Rush,32,87,119,26.89
2012-11-11,9,Sunday,Morning Rush,94,179,273,34.43
2012-11-11,10,Sunday,Mid-Day,133,272,405,32.84
2012-11-11,11,Sunday,Mid-Day,180,324,504,35.71
2012-11-11,12,Sunday,Mid-Day,195,390,585,33.33
2012-11-11,13,Sunday,Mid-Day,262,424,686,38.19
2012-11-11,14,Sunday,Mid-Day,292,362,654,44.65
2012-11-11,15,Sunday,Mid-Day,304,420,724,41.99
2012-11-11,16,Sunday,Evening Rush,260,393,653,39.82
2012-11-11,17,Sunday,Evening Rush,151,342,493,30.63
2012-11-11,18,Sunday,Evening Rush,102,303,405,25.19
2012-11-11,19,Sunday,Evening Rush,69,208,277,24.91
2012-11-11,20,Sunday,Night,54,146,200,27.0
2012-11-11,21,Sunday,Night,44,127,171,25.73
2012-11-11,22,Sunday,Night,21,113,134,15.67
2012-11-11,23,Sunday,Night,16,93,109,14.68
2012-11-12,0,Monday,Early Morning,6,43,49,12.24
2012-11-12,1,Monday,Early Morning,4,26,30,13.33
2012-11-12,2,Monday,Early Morning,6,14,20,30.0
2012-11-12,3,Monday,Early Morning,1,3,4,25.0
2012-11-12,4,Monday,Early Morning,1,3,4,25.0
2012-11-12,5,Monday,Early Morning,1,23,24,4.17
2012-11-12,6,Monday,Morning Rush,7,64,71,9.86
2012-11-12,7,Monday,Morning Rush,16,248,264,6.06
2012-11-12,8,Monday,Morning Rush,50,490,540,9.26
2012-11-12,9,Monday,Morning Rush,60,337,397,15.11
2012-11-12,10,Monday,Mid-Day,82,184,266,30.83
2012-11-12,11,Monday,Mid-Day,112,255,367,30.52
2012-11-12,12,Monday,Mid-Day,105,314,419,25.06
2012-11-12,13,Monday,Mid-Day,108,312,420,25.71
2012-11-12,14,Monday,Mid-Day,134,310,444,30.18
2012-11-12,15,Monday,Mid-Day,102,280,382,26.7
2012-11-12,16,Monday,Evening Rush,87,347,434,20.05
2012-11-12,17,Monday,Evening Rush,66,530,596,11.07
2012-11-12,18,Monday,Evening Rush,65,486,551,11.8
2012-11-12,19,Monday,Evening Rush,30,323,353,8.5
2012-11-12,20,Monday,Night,31,273,304,10.2
2012-11-12,21,Monday,Night,10,145,155,6.45
2012-11-12,22,Monday,Night,12,100,112,10.71
2012-11-12,23,Monday,Night,1,62,63,1.59
2012-11-13,0,Tuesday,Early Morning,5,18,23,21.74
2012-11-13,1,Tuesday,Early Morning,0,5,5,0.0
2012-11-13,2,Tuesday,Early Morning,7,4,11,63.64
2012-11-13,3,Tuesday,Early Morning,2,3,5,40.0
2012-11-13,4,Tuesday,Early Morning,0,9,9,0.0
2012-11-13,5,Tuesday,Early Morning,0,18,18,0.0
2012-11-13,6,Tuesday,Morning Rush,2,48,50,4.0
2012-11-13,7,Tuesday,Morning Rush,1,106,107,0.93
2012-11-13,8,Tuesday,Morning Rush,4,207,211,1.9
2012-11-13,9,Tuesday,Morning Rush,1,109,110,0.91
2012-11-13,10,Tuesday,Mid-Day,10,84,94,10.64
2012-11-13,11,Tuesday,Mid-Day,22,133,155,14.19
2012-11-13,12,Tuesday,Mid-Day,16,180,196,8.16
2012-11-13,13,Tuesday,Mid-Day,30,188,218,13.76
2012-11-13,14,Tuesday,Mid-Day,34,169,203,16.75
2012-11-13,15,Tuesday,Mid-Day,33,184,217,15.21
2012-11-13,16,Tuesday,Evening Rush,28,282,310,9.03
2012-11-13,17,Tuesday,Evening Rush,33,575,608,5.43
2012-11-13,18,Tuesday,Evening Rush,45,514,559,8.05
2012-11-13,19,Tuesday,Evening Rush,12,344,356,3.37
2012-11-13,20,Tuesday,Night,12,211,223,5.38
2012-11-13,21,Tuesday,Night,9,178,187,4.81
2012-11-13,22,Tuesday,Night,15,120,135,11.11
2012-11-13,23,Tuesday,Night,6,78,84,7.14
2012-11-14,0,Wednesday,Early Morning,4,20,24,16.67
2012-11-14,1,Wednesday,Early Morning,2,10,12,16.67
2012-11-14,2,Wednesday,Early Morning,0,1,1,0.0
2012-11-14,3,Wednesday,Early Morning,0,5,5,0.0
2012-11-14,4,Wednesday,Early Morning,0,6,6,0.0
2012-11-14,5,Wednesday,Early Morning,0,39,39,0.0
2012-11-14,6,Wednesday,Morning Rush,4,142,146,2.74
2012-11-14,7,Wednesday,Morning Rush,10,405,415,2.41
2012-11-14,8,Wednesday,Morning Rush,27,664,691,3.91
2012-11-14,9,Wednesday,Morning Rush,22,310,332,6.63
2012-11-14,10,Wednesday,Mid-Day,18,153,171,10.53
2012-11-14,11,Wednesday,Mid-Day,25,126,151,16.56
2012-11-14,12,Wednesday,Mid-Day,40,200,240,16.67
2012-11-14,13,Wednesday,Mid-Day,32,182,214,14.95
2012-11-14,14,Wednesday,Mid-Day,20,161,181,11.05
2012-11-14,15,Wednesday,Mid-Day,32,228,260,12.31
2012-11-14,16,Wednesday,Evening Rush,31,290,321,9.66
2012-11-14,17,Wednesday,Evening Rush,19,564,583,3.26
2012-11-14,18,Wednesday,Evening Rush,24,543,567,4.23
2012-11-14,19,Wednesday,Evening Rush,28,368,396,7.07
2012-11-14,20,Wednesday,Night,15,252,267,5.62
2012-11-14,21,Wednesday,Night,5,208,213,2.35
2012-11-14,22,Wednesday,Night,6,167,173,3.47
2012-11-14,23,Wednesday,Night,9,78,87,10.34
2012-11-15,0,Thursday,Early Morning,1,33,34,2.94
2012-11-15,1,Thursday,Early Morning,2,14,16,12.5
2012-11-15,2,Thursday,Early Morning,0,7,7,0.0
2012-11-15,3,Thursday,Early Morning,0,2,2,0.0
2012-11-15,4,Thursday,Early Morning,0,5,5,0.0
2012-11-15,5,Thursday,Early Morning,3,34,37,8.11
2012-11-15,6,Thursday,Morning Rush,1,146,147,0.68
2012-11-15,7,Thursday,Morning Rush,7,403,410,1.71
2012-11-15,8,Thursday,Morning Rush,21,625,646,3.25
2012-11-15,9,Thursday,Morning Rush,17,306,323,5.26
2012-11-15,10,Thursday,Mid-Day,11,142,153,7.19
2012-11-15,11,Thursday,Mid-Day,28,138,166,16.87
2012-11-15,12,Thursday,Mid-Day,29,184,213,13.62
2012-11-15,13,Thursday,Mid-Day,20,197,217,9.22
2012-11-15,14,Thursday,Mid-Day,27,174,201,13.43
2012-11-15,15,Thursday,Mid-Day,26,191,217,11.98
2012-11-15,16,Thursday,Evening Rush,24,318,342,7.02
2012-11-15,17,Thursday,Evening Rush,22,541,563,3.91
2012-11-15,18,Thursday,Evening Rush,10,563,573,1.75
2012-11-15,19,Thursday,Evening Rush,11,375,386,2.85
2012-11-15,20,Thursday,Night,23,262,285,8.07
2012-11-15,21,Thursday,Night,20,204,224,8.93
2012-11-15,22,Thursday,Night,10,143,153,6.54
2012-11-15,23,Thursday,Night,7,118,125,5.6
2012-11-16,0,Friday,Early Morning,7,58,65,10.77
2012-11-16,1,Friday,Early Morning,5,16,21,23.81
2012-11-16,2,Friday,Early Morning,0,9,9,0.0
2012-11-16,3,Friday,Early Morning,0,6,6,0.0
2012-11-16,4,Friday,Early Morning,0,5,5,0.0
2012-11-16,5,Friday,Early Morning,2,34,36,5.56
2012-11-16,6,Friday,Morning Rush,4,126,130,3.08
2012-11-16,7,Friday,Morning Rush,5,362,367,1.36
2012-11-16,8,Friday,Morning Rush,17,694,711,2.39
2012-11-16,9,Friday,Morning Rush,21,330,351,5.98
2012-11-16,10,Friday,Mid-Day,33,165,198,16.67
2012-11-16,11,Friday,Mid-Day,33,185,218,15.14
2012-11-16,12,Friday,Mid-Day,28,262,290,9.66
2012-11-16,13,Friday,Mid-Day,52,226,278,18.71
2012-11-16,14,Friday,Mid-Day,47,204,251,18.73
2012-11-16,15,Friday,Mid-Day,30,237,267,11.24
2012-11-16,16,Friday,Evening Rush,33,350,383,8.62
2012-11-16,17,Friday,Evening Rush,41,539,580,7.07
2012-11-16,18,Friday,Evening Rush,22,483,505,4.36
2012-11-16,19,Friday,Evening Rush,26,306,332,7.83
2012-11-16,20,Friday,Night,20,207,227,8.81
2012-11-16,21,Friday,Night,21,157,178,11.8
2012-11-16,22,Friday,Night,23,139,162,14.2
2012-11-16,23,Friday,Night,14,114,128,10.94
2012-11-17,0,Saturday,Early Morning,11,95,106,10.38
2012-11-17,1,Saturday,Early Morning,13,74,87,14.94
2012-11-17,2,Saturday,Early Morning,8,41,49,16.33
2012-11-17,3,Saturday,Early Morning,2,19,21,9.52
2012-11-17,4,Saturday,Early Morning,1,6,7,14.29
2012-11-17,5,Saturday,Early Morning,1,10,11,9.09
2012-11-17,6,Saturday,Morning Rush,0,21,21,0.0
2012-11-17,7,Saturday,Morning Rush,8,70,78,10.26
2012-11-17,8,Saturday,Morning Rush,30,138,168,17.86
2012-11-17,9,Saturday,Morning Rush,48,200,248,19.35
2012-11-17,10,Saturday,Mid-Day,62,258,320,19.38
2012-11-17,11,Saturday,Mid-Day,80,343,423,18.91
2012-11-17,12,Saturday,Mid-Day,117,359,476,24.58
2012-11-17,13,Saturday,Mid-Day,179,346,525,34.1
2012-11-17,14,Saturday,Mid-Day,175,380,555,31.53
2012-11-17,15,Saturday,Mid-Day,175,374,549,31.88
2012-11-17,16,Saturday,Evening Rush,144,325,469,30.7
2012-11-17,17,Saturday,Evening Rush,101,302,403,25.06
2012-11-17,18,Saturday,Evening Rush,34,237,271,12.55
2012-11-17,19,Saturday,Evening Rush,45,208,253,17.79
2012-11-17,20,Saturday,Night,30,142,172,17.44
2012-11-17,21,Saturday,Night,15,124,139,10.79
2012-11-17,22,Saturday,Night,15,130,145,10.34
2012-11-17,23,Saturday,Night,19,114,133,14.29
2012-11-18,0,Sunday,Early Morning,11,118,129,8.53
2012-11-18,1,Sunday,Early Morning,14,81,95,14.74
2012-11-18,2,Sunday,Early Morning,8,65,73,10.96
2012-11-18,3,Sunday,Early Morning,9,37,46,19.57
2012-11-18,4,Sunday,Early Morning,4,8,12,33.33
2012-11-18,5,Sunday,Early Morning,5,7,12,41.67
2012-11-18,6,Sunday,Morning Rush,2,13,15,13.33
2012-11-18,7,Sunday,Morning Rush,3,39,42,7.14
